"X","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
1244054,2008,3,23,7,1857,1835,2058,2040,"WN",525,"N474WN",121,125,105,18,22,"SEA","OAK",671,4,12,0,"N",0,2,0,0,0,16
1226300,2008,3,18,2,1339,1320,1504,1500,"WN",38,"N363SW",145,160,132,4,19,"MCO","HOU",848,6,7,0,"N",0,NA,NA,NA,NA,NA
6132623,2008,11,26,3,1012,1004,1801,1810,"UA",120,"N425UA",289,306,266,-9,8,"SFO","IAD",2419,6,17,0,"N",0,NA,NA,NA,NA,NA
5905831,2008,10,25,6,1743,1605,2039,1846,"CO",392,"N75858",176,161,150,113,98,"EWR","MCO",938,5,21,0,"N",0,3,0,15,0,95
6632843,2008,12,30,2,1219,1041,1332,1154,"OO",5481,"N299SW",73,73,54,98,98,"RDD","SFO",199,13,6,0,"N",0,0,0,98,0,0
715990,2008,2,25,1,1401,1300,1501,1405,"XE",2922,"N15926",60,65,38,56,61,"IAH","DAL",217,4,18,0,"N",0,0,0,0,0,56
6533237,2008,12,24,3,1855,1810,2057,2050,"WN",894,"N356SW",122,160,111,7,45,"MCO","PHL",861,6,5,0,"N",0,NA,NA,NA,NA,NA
237296,2008,1,1,2,728,716,945,946,"UA",642,"N904UA",137,150,122,-1,12,"IAH","ORD",925,2,13,0,"N",0,NA,NA,NA,NA,NA
4834935,2008,8,9,6,1410,1055,1516,1215,"DL",1041,"N696DL",246,260,230,181,195,"ATL","SAN",1891,3,13,0,"N",0,160,0,0,0,21
694934,2008,2,15,5,638,530,948,825,"XE",2862,"N13968",190,175,153,83,68,"MKE","IAH",984,11,26,0,"N",0,68,0,15,0,0
2495041,2008,5,31,6,1307,1225,1724,1559,"XE",3003,"N14542",197,154,130,85,42,"BNA","EWR",748,12,55,0,"N",0,0,0,85,0,0
3856833,2008,7,2,3,1740,1700,1955,1831,"UA",789,"N365UA",135,91,60,84,40,"ORD","MSP",334,6,69,0,"N",0,0,10,44,0,30
5379601,2008,9,11,4,2038,2005,2222,2145,"DL",1296,"N3731T",104,100,76,37,33,"ATL","PIT",526,9,19,0,"N",0,33,0,4,0,0
3994115,2008,7,27,7,1239,1230,2104,2105,"HA",28,"N588HA",325,335,306,-1,9,"HNL","SEA",2677,5,14,0,"N",0,NA,NA,NA,NA,NA
511314,2008,1,17,4,1301,1230,1609,1515,"AA",1545,"N530AA",188,165,162,54,31,"ORD","AUS",978,6,20,0,"N",0,0,7,23,0,24
3978866,2008,7,13,7,2113,1733,2134,1754,"FL",529,"N959AT",81,81,55,220,220,"ATL","MEM",332,3,23,0,"N",0,0,0,0,0,220
1829325,2008,4,14,1,915,900,1108,1040,"WN",379,"N370SW",173,160,160,28,15,"TPA","AUS",928,3,10,0,"N",0,8,0,13,0,7
3599541,2008,6,16,1,6,2250,821,728,"DL",648,"N3762Y",315,338,283,53,76,"LAX","JFK",2475,14,18,0,"N",0,6,0,0,0,47
1793508,2008,4,4,5,1535,1525,1639,1635,"WN",1163,"N276WN",64,70,51,4,10,"BWI","PVD",328,6,7,0,"N",0,NA,NA,NA,NA,NA
5840690,2008,10,9,4,1905,1850,2217,2210,"AA",874,"N202AA",132,140,100,7,15,"ORD","BOS",867,16,16,0,"N",0,NA,NA,NA,NA,NA
789093,2008,2,16,6,1327,1209,1429,1313,"OO",5446,"N221SW",62,64,44,76,78,"SBP","SFO",191,5,13,0,"N",0,0,0,0,0,76
3540364,2008,6,5,4,1257,1240,2142,2127,"B6",170,"N550JB",345,347,327,15,17,"SJC","JFK",2569,5,13,0,"N",0,0,0,0,0,15
921600,2008,2,26,2,1857,1556,2104,1759,"EV",4557,"N708EV",127,123,104,185,181,"EYW","ATL",646,13,10,0,"N",0,0,181,4,0,0
6617706,2008,12,1,1,940,905,1145,1030,"OO",2675,"N471CA",125,85,69,75,35,"MKE","OMA",426,5,51,0,"N",0,0,35,40,0,0
3314634,2008,6,28,6,1402,1355,1515,1519,"EV",4166,"N927EV",73,84,51,-4,7,"GSO","ATL",306,11,11,0,"N",0,NA,NA,NA,NA,NA
4241509,2008,8,5,2,924,840,1053,1005,"WN",3255,"N717SA",149,145,131,48,44,"MDW","DEN",895,8,10,0,"N",0,44,0,4,0,0
3555525,2008,6,19,4,1603,1530,1712,1645,"CO",1787,"N14653",69,75,44,27,33,"IAH","DFW",224,5,20,0,"N",0,0,27,0,0,0
5432677,2008,10,17,5,1411,1355,1824,1810,"WN",496,"N335SW",133,135,117,14,16,"PHX","TUL",935,3,13,0,"N",0,NA,NA,NA,NA,NA
2807296,2008,5,8,4,1615,1600,1710,1659,"MQ",4700,"N825AE",55,59,40,11,15,"RDU","DCA",227,4,11,0,"N",0,NA,NA,NA,NA,NA
5818968,2008,10,17,5,1704,1658,1728,1725,"9E",5806,"88559E",84,87,61,3,6,"DTW","CWA",363,3,20,0,"N",0,NA,NA,NA,NA,NA
507024,2008,1,15,2,1540,1445,1652,1605,"AA",1393,"N4YSAA",132,140,112,47,55,"DFW","TUS",813,5,15,0,"N",0,29,0,0,0,18
4340424,2008,8,12,2,1332,1250,1616,1529,"XE",3004,"N12922",164,159,134,47,42,"IAH","MKE",984,3,27,0,"N",0,0,0,5,0,42
5750871,2008,10,2,4,1402,1240,1546,1435,"MQ",3658,"N619MQ",164,175,149,71,82,"GSO","DFW",999,4,11,0,"N",0,0,0,0,0,71
3912378,2008,7,1,2,1542,1505,1713,1630,"WN",1071,"N344SW",151,145,121,43,37,"DEN","LAX",862,5,25,0,"N",0,7,0,6,0,30
1539692,2008,3,9,7,2347,2036,208,2301,"FL",373,"N982AT",141,145,128,187,191,"LGA","ATL",761,4,9,0,"N",0,0,0,0,0,187
3339303,2008,6,2,1,1435,1425,1609,1559,"F9",659,"N923FR",154,154,139,10,10,"DEN","SFO",967,6,9,0,"N",0,NA,NA,NA,NA,NA
5607024,2008,10,20,1,1140,1125,1307,1257,"UA",888,"N506UA",87,92,57,10,15,"SFO","LAX",337,10,20,0,"N",0,NA,NA,NA,NA,NA
1022731,2008,2,24,7,2116,2109,2357,2359,"NW",1108,"N544US",161,170,131,-2,7,"DTW","RSW",1085,6,24,0,"N",0,NA,NA,NA,NA,NA
1789645,2008,3,16,7,2134,2120,2304,2243,"DL",1568,"N6706Q",270,263,250,21,14,"CVG","LAS",1678,7,13,0,"N",0,14,0,7,0,0
6013607,2008,11,25,2,2150,2140,2314,2305,"WN",3503,"N768SW",84,85,62,9,10,"LAS","SMF",397,5,17,0,"N",0,NA,NA,NA,NA,NA
4653054,2008,8,24,7,2048,2040,2227,2230,"MQ",4375,"N677AE",39,50,26,-3,8,"ORD","GRR",137,2,11,0,"N",0,NA,NA,NA,NA,NA
3083706,2008,6,29,7,1611,1600,1751,1720,"WN",1191,"N470WN",100,80,85,31,11,"DAL","MSY",437,3,12,0,"N",0,4,0,20,0,7
1389239,2008,3,27,4,2020,1755,2116,1857,"OO",3772,"N863AS",56,62,39,139,145,"GJT","SLC",217,6,11,0,"N",0,0,0,0,0,139
4478946,2008,8,6,3,1340,1330,1923,1930,"UA",766,"N513UA",223,240,203,-7,10,"SNA","ORD",1726,3,17,0,"N",0,NA,NA,NA,NA,NA
3937036,2008,7,26,6,1342,1323,1355,1350,"EV",4232,"N640AS",73,87,56,5,19,"ATL","PFN",247,5,12,0,"N",0,NA,NA,NA,NA,NA
2501920,2008,5,14,3,2132,2115,2301,2242,"XE",2192,"N14902",89,87,68,19,17,"IAH","MAF",429,6,15,0,"N",0,0,0,2,0,17
1877427,2008,4,29,2,1738,1720,2002,1945,"WN",2798,"N691WN",144,145,130,17,18,"HOU","MDW",937,4,10,0,"N",0,9,0,0,0,8
774371,2008,2,7,4,1455,1425,1532,1459,"OO",2621,"N710BR",37,34,23,33,30,"MSN","MKE",74,4,10,0,"N",0,33,0,0,0,0
1456835,2008,3,16,7,1949,1815,2209,2006,"US",1051,"N191UW",140,111,101,123,94,"CLT","LGA",544,4,35,0,"N",0,0,0,29,16,78
2591430,2008,5,22,4,1547,1535,2107,2015,"OO",6712,"N750SK",200,160,144,52,12,"DEN","CVG",1069,9,47,0,"N",0,12,0,40,0,0
2961052,2008,5,14,3,743,615,1021,721,"CO",1014,"N76355",158,66,119,180,88,"DFW","IAH",224,5,34,0,"N",0,0,88,92,0,0
6512464,2008,12,17,3,1914,1835,2036,1955,"WN",2311,"N635SW",82,80,52,41,39,"SFO","LAX",337,21,9,0,"N",0,32,0,2,0,7
921543,2008,2,22,5,1356,1300,1705,1608,"EV",4556,"N833AS",129,128,92,57,56,"OKC","ATL",761,8,29,0,"N",0,56,0,1,0,0
342939,2008,1,21,1,1942,1935,1958,1944,"EV",4817,"N870AS",76,69,43,14,7,"ATL","GTR",241,4,29,0,"N",0,NA,NA,NA,NA,NA
439720,2008,1,10,4,2118,2112,2257,2253,"NW",897,"N331NB",99,101,75,4,6,"DTW","JFK",508,8,16,0,"N",0,NA,NA,NA,NA,NA
2742129,2008,5,4,7,1012,945,1309,1215,"FL",39,"N296AT",357,330,321,54,27,"ATL","SFO",2139,9,27,0,"N",0,27,0,27,0,0
1795537,2008,4,4,5,1557,1520,2017,1950,"WN",577,"N237WN",140,150,132,27,37,"PHX","OMA",1037,2,6,0,"N",0,0,0,1,0,26
2537135,2008,5,27,2,1945,1930,2029,2010,"YV",1007,"N77302",44,40,31,19,15,"HNL","KOA",163,5,8,0,"N",0,19,0,0,0,0
1974454,2008,4,25,5,1737,1504,1851,1622,"OO",3828,"N438SW",74,78,54,149,153,"SLC","BZN",347,4,16,0,"N",0,149,0,0,0,0
6257076,2008,11,6,4,1605,1520,1808,1729,"FL",485,"N933AT",123,129,105,39,45,"BWI","MCO",787,9,9,0,"N",0,39,0,0,0,0
4550250,2008,8,26,2,1024,1012,1104,1048,"DL",1583,"N909DL",100,96,70,16,12,"ATL","MSY",425,5,25,0,"N",0,12,0,4,0,0
1024353,2008,2,9,6,1952,1850,2313,2220,"NW",1216,"N304US",141,150,117,53,62,"MSP","BDL",1050,8,16,0,"N",0,53,0,0,0,0
2007558,2008,4,4,5,1007,1000,1223,1221,"UA",109,"N598UA",256,261,236,2,7,"ORD","LAX",1745,4,16,0,"N",0,NA,NA,NA,NA,NA
6893622,2008,12,16,2,2218,2105,17,2231,"9E",5809,"91819E",179,146,124,106,73,"CVG","DFW",812,5,50,0,"N",0,0,73,33,0,0
2198197,2008,4,18,5,1708,1650,1914,1855,"MQ",4442,"N621AE",66,65,38,19,18,"ORD","TVC",224,3,25,0,"N",0,18,0,1,0,0
3272152,2008,6,14,6,2216,2045,2346,2217,"US",1406,"N591US",90,92,53,89,91,"PHL","MHT",290,2,35,0,"N",0,0,89,0,0,0
5998720,2008,11,20,4,2119,2055,2307,2250,"WN",1615,"N259WN",168,175,156,17,24,"PHX","PDX",1009,3,9,0,"N",0,7,0,0,0,10
3592860,2008,6,10,2,2057,2045,2246,2220,"DL",1757,"N903DA",229,215,213,26,12,"CVG","SLC",1449,7,9,0,"N",0,12,0,14,0,0
5641900,2008,10,20,1,1101,1045,1910,1906,"US",658,"N831AW",309,321,285,4,16,"SFO","PHL",2521,8,16,0,"N",0,NA,NA,NA,NA,NA
3848102,2008,7,8,2,2319,2240,52,19,"UA",522,"N843UA",93,99,75,33,39,"SFO","PDX",550,3,15,0,"N",0,0,0,0,0,33
3517265,2008,6,13,5,1600,1435,2056,1945,"AA",2012,"N631AA",176,190,153,71,85,"RNO","DFW",1345,11,12,0,"N",0,0,0,0,0,71
4761944,2008,8,7,4,1148,1105,1532,1425,"AA",2276,"N423AA",164,140,128,67,43,"ORD","BOS",867,10,26,0,"N",0,0,0,24,0,43
2949256,2008,5,16,5,2206,2030,47,2312,"CO",819,"N24212",161,162,140,95,96,"TPA","EWR",998,7,14,0,"N",0,0,0,95,0,0
1220550,2008,3,16,7,2212,2055,2324,2205,"WN",657,"N610WN",72,70,55,79,77,"SAN","PHX",304,4,13,0,"N",0,0,0,2,0,77
1803002,2008,4,7,1,2017,1950,2105,2055,"WN",431,"N719SW",108,125,95,10,27,"BWI","MDW",611,4,9,0,"N",0,NA,NA,NA,NA,NA
3743805,2008,7,8,2,2020,2005,2056,2053,"YV",2926,"N914FJ",36,48,28,3,15,"TUS","PHX",110,5,3,0,"N",0,NA,NA,NA,NA,NA
1892432,2008,4,29,2,1157,1100,1452,1207,"XE",1205,"N19503",175,67,41,165,57,"IAD","EWR",213,11,123,0,"N",0,0,0,108,0,57
998774,2008,2,12,2,1944,1935,2134,2040,"MQ",4628,"N716AE",110,65,51,54,9,"DCA","RDU",227,3,56,0,"N",0,0,1,45,0,8
2080216,2008,4,30,3,2001,1955,2139,2134,"US",948,"N946UW",98,99,72,5,6,"CLT","CLE",430,4,22,0,"N",0,NA,NA,NA,NA,NA
4463835,2008,8,29,5,1257,1227,1419,1357,"UA",311,"N831UA",82,90,61,22,30,"SFO","SNA",372,4,17,0,"N",0,0,0,0,0,22
5275895,2008,9,1,1,1408,1315,1437,1355,"AA",369,"N585AA",89,100,76,42,53,"DFW","ABQ",569,4,9,0,"N",0,18,0,0,0,24
6837040,2008,12,23,2,2349,2055,229,2335,"MQ",4117,"N511MQ",100,100,75,174,174,"ORD","DCA",612,3,22,0,"N",0,0,64,0,0,110
2298328,2008,4,25,5,2225,2040,107,2300,"AA",1693,"N5BUAA",282,260,234,127,105,"ORD","LAX",1745,7,41,0,"N",0,0,0,35,0,92
3252920,2008,6,12,4,2050,2023,2217,2157,"UA",1582,"N442UA",87,94,67,20,27,"SFO","LAS",414,5,15,0,"N",0,0,0,0,0,20
937646,2008,2,25,1,1018,1010,1145,1137,"F9",413,"N934FR",147,147,121,8,8,"DEN","LAX",862,7,19,0,"N",0,NA,NA,NA,NA,NA
2435075,2008,5,17,6,708,700,1111,1145,"WN",280,"N249WN",183,225,170,-34,8,"AUS","PHL",1430,4,9,0,"N",0,NA,NA,NA,NA,NA
3387645,2008,6,19,4,1917,1820,2120,2020,"MQ",3528,"N906AE",123,120,102,60,57,"HSV","DFW",603,13,8,0,"N",0,0,0,3,0,57
5005208,2008,9,8,1,1040,914,1202,1043,"OO",5715,"N580SW",82,89,71,79,86,"CEC","SFO",304,3,8,0,"N",0,0,0,79,0,0
3896904,2008,7,20,7,2109,2020,2347,2131,"US",1470,"N949UW",158,71,44,136,49,"PHL","SYR",228,5,109,0,"N",0,0,0,87,0,49
5955668,2008,11,7,5,2215,2130,2330,2300,"WN",1479,"N205WN",75,90,64,30,45,"MDW","MCI",405,4,7,0,"N",0,0,0,0,0,30
4359376,2008,8,7,4,1948,1920,2042,2025,"XE",2828,"N14938",54,65,42,17,28,"DAL","IAH",217,5,7,0,"N",0,0,0,0,0,17
2517517,2008,5,31,6,1625,1500,1818,1602,"XE",1211,"N13989",113,62,45,136,85,"EWR","DCA",199,6,62,0,"N",0,0,0,136,0,0
3176776,2008,6,8,7,1825,1818,2002,1951,"OO",5548,"N223SW",97,93,78,11,7,"SFO","MFR",329,4,15,0,"N",0,NA,NA,NA,NA,NA
1991880,2008,4,10,4,1214,1157,1335,1308,"OO",5995,"N715SK",201,191,180,27,17,"SAT","LAX",1210,10,11,0,"N",0,0,0,10,0,17
6549585,2008,12,29,1,1512,1500,1810,1815,"WN",384,"N405WN",118,135,108,-5,12,"STL","TPA",869,5,5,0,"N",0,NA,NA,NA,NA,NA
3683170,2008,7,26,6,1031,1025,1156,1150,"WN",3610,"N527SW",145,145,128,6,6,"MHT","MDW",838,4,13,0,"N",0,NA,NA,NA,NA,NA
4108558,2008,7,18,5,1834,1825,2102,2055,"AA",605,"N5EAAA",148,150,132,7,9,"FLL","SJU",1046,5,11,0,"N",0,NA,NA,NA,NA,NA
3947419,2008,7,12,6,1606,1507,1739,1653,"EV",4555,"N317CA",93,106,73,46,59,"ATL","ORF",516,3,17,0,"N",0,17,29,0,0,0
1826028,2008,4,14,1,1213,1205,1221,1220,"WN",2536,"N791SW",68,75,53,1,8,"ABQ","PHX",328,4,11,0,"N",0,NA,NA,NA,NA,NA
2184982,2008,4,13,7,631,625,804,759,"MQ",3932,"N640AE",93,94,68,5,6,"SGF","ORD",438,9,16,0,"N",0,NA,NA,NA,NA,NA
1835500,2008,4,16,3,1800,1750,1948,2000,"WN",1272,"N762SW",108,130,98,-12,10,"PHX","SFO",651,4,6,0,"N",0,NA,NA,NA,NA,NA
2664414,2008,5,16,5,1902,1800,2117,2039,"US",733,"N180US",315,339,287,38,62,"CLT","SFO",2296,5,23,0,"N",0,38,0,0,0,0
810749,2008,2,29,5,1847,1820,2013,1950,"OO",6368,"N926SW",86,90,69,23,27,"PSP","SFO",421,5,12,0,"N",0,0,0,23,0,0
355849,2008,1,3,4,1926,1845,2124,2035,"FL",82,"N261AT",118,110,84,49,41,"FLL","ATL",581,9,25,0,"N",0,41,0,8,0,0
3364330,2008,6,22,7,1940,1929,2123,2122,"FL",250,"N970AT",103,113,90,1,11,"MCO","RIC",667,5,8,0,"N",0,NA,NA,NA,NA,NA
1755400,2008,3,13,4,904,855,1033,1025,"CO",799,"N77867",149,150,122,8,9,"IAH","DEN",861,9,18,0,"N",0,NA,NA,NA,NA,NA
5971721,2008,11,12,3,1606,1600,1856,1850,"WN",537,"N791SW",110,110,89,6,6,"MDW","RDU",632,3,18,0,"N",0,NA,NA,NA,NA,NA
2868649,2008,5,7,3,2115,2020,2355,2300,"AA",267,"N5EDAA",340,340,311,55,55,"LAX","HNL",2556,7,22,0,"N",0,20,0,0,0,35
327696,2008,1,24,4,2141,2126,2336,2317,"EV",4304,"N828AS",115,111,84,19,15,"ATL","CLE",554,5,26,0,"N",0,15,0,4,0,0
1591394,2008,3,8,6,751,745,1146,1040,"MQ",4297,"N803AE",235,175,176,66,6,"PIT","MIA",1013,9,50,0,"N",0,0,6,60,0,0
1913534,2008,4,1,2,1638,1340,1904,1550,"XE",2085,"N14953",146,130,96,194,178,"TYS","EWR",631,7,43,0,"N",0,0,0,194,0,0
3980257,2008,7,14,1,1842,1726,2021,1907,"FL",619,"N928AT",99,101,72,74,76,"TPA","ATL",406,15,12,0,"N",0,0,0,0,0,74
268720,2008,1,10,4,1323,1312,1955,1927,"US",42,"N913AW",272,255,228,28,11,"PHX","DCA",1979,21,23,0,"N",0,11,0,17,0,0
6731685,2008,12,1,1,1851,1730,1956,1850,"WN",3072,"N928WN",65,80,54,66,81,"LAX","OAK",337,4,7,0,"N",0,0,0,2,0,64
5025868,2008,9,22,1,1445,1405,1625,1459,"OO",6004,"N935SW",100,54,24,86,40,"MSN","ORD",109,8,68,0,"N",0,0,0,86,0,0
1634655,2008,3,19,3,1904,1803,2052,2008,"NW",1763,"N8920E",108,125,83,44,61,"PHL","DTW",453,8,17,0,"N",0,3,0,0,0,41
5882726,2008,10,22,3,1354,1315,1608,1538,"AS",621,"N619AS",134,143,118,30,39,"LAS","PDX",762,3,13,0,"N",0,0,0,0,0,30
4502536,2008,8,7,4,20,2359,747,742,"US",49,"N914AW",267,283,247,5,21,"LAS","DCA",2089,4,16,0,"N",0,NA,NA,NA,NA,NA
3818261,2008,7,24,4,1247,1237,1712,1716,"OO",6032,"N742SK",145,159,121,-4,10,"DEN","TVC",1031,7,17,0,"N",0,NA,NA,NA,NA,NA
4420804,2008,8,11,1,1555,1545,1719,1715,"OO",2677,"N507CA",84,90,68,4,10,"MKE","OMA",426,4,12,0,"N",0,NA,NA,NA,NA,NA
4557465,2008,8,1,5,1455,1257,1513,1310,"EV",4190,"N354CA",78,73,55,123,118,"ATL","MEM",332,6,17,0,"N",0,118,0,5,0,0
5426865,2008,10,16,4,1850,1840,2014,2010,"WN",333,"N519SW",84,90,70,4,10,"BNA","MSY",471,2,12,0,"N",0,NA,NA,NA,NA,NA
1073267,2008,2,29,5,1705,1600,1939,1815,"AA",1093,"N582AA",214,195,195,84,65,"RSW","ORD",1120,9,10,0,"N",0,0,0,38,0,46
1214675,2008,3,14,5,1820,1725,2004,1925,"WN",1217,"N413WN",104,120,81,39,55,"SFO","PHX",651,8,15,0,"N",0,28,0,0,0,11
4827518,2008,8,3,7,2110,1915,2354,2226,"DL",1462,"N927DA",164,191,137,88,115,"FLL","LGA",1076,7,20,0,"N",0,0,0,0,0,88
4494431,2008,8,1,5,2228,2220,32,28,"US",822,"N940UW",124,128,98,4,8,"CLT","BOS",728,8,18,0,"N",0,NA,NA,NA,NA,NA
3053338,2008,6,20,5,2023,2015,2227,2220,"WN",2185,"N339SW",124,125,109,7,8,"BNA","AUS",756,5,10,0,"N",0,NA,NA,NA,NA,NA
4326365,2008,8,31,7,2007,2000,2111,2110,"WN",2661,"N452WN",64,70,50,1,7,"BUR","OAK",325,5,9,0,"N",0,NA,NA,NA,NA,NA
1026419,2008,2,18,1,2107,1905,2159,1927,"NW",1409,"N940N",112,82,71,152,122,"DTW","ORD",235,6,35,0,"N",0,0,122,30,0,0
3078407,2008,6,27,5,2222,2150,2357,2330,"WN",437,"N474WN",155,160,140,27,32,"MCO","MDW",989,5,10,0,"N",0,0,0,0,0,27
2802405,2008,5,22,4,1052,1040,1239,1235,"MQ",4440,"N693AE",47,55,32,4,12,"ORD","TOL",214,2,13,0,"N",0,NA,NA,NA,NA,NA
5721300,2008,10,13,1,1036,1030,1156,1148,"FL",320,"N949AT",80,78,61,8,6,"BWI","BOS",370,11,8,0,"N",0,NA,NA,NA,NA,NA
5429498,2008,10,16,4,1917,1910,2014,2000,"WN",1630,"N420WN",57,50,40,14,7,"SAT","HOU",192,4,13,0,"N",0,NA,NA,NA,NA,NA
6433899,2008,11,20,4,1339,1310,1811,1800,"CO",472,"N12125",212,230,191,11,29,"EWR","SJU",1608,6,15,0,"N",0,NA,NA,NA,NA,NA
6776959,2008,12,10,3,926,917,959,1000,"EV",4996,"N853AS",33,43,18,-1,9,"LEX","CVG",70,6,9,0,"N",0,NA,NA,NA,NA,NA
4405296,2008,8,1,5,2022,1956,2248,2232,"OO",5922,"N936SW",86,96,64,16,26,"ORD","TYS",475,4,18,0,"N",0,0,0,0,0,16
3912720,2008,7,1,2,1740,1725,1919,1900,"WN",797,"N472WN",99,95,81,19,15,"IND","BWI",515,5,13,0,"N",0,0,0,4,0,15
971048,2008,2,25,1,1340,1205,1628,1500,"MQ",3387,"N505AE",108,115,88,88,95,"DFW","TYS",772,5,15,0,"N",0,19,0,0,0,69
385015,2008,1,12,6,1344,1330,1538,1532,"MQ",3273,"N902AE",114,122,98,6,14,"DFW","LRD",394,3,13,0,"N",0,NA,NA,NA,NA,NA
6781816,2008,12,1,1,2100,1900,133,2331,"F9",197,"N806FR",153,151,137,122,120,"DEN","DAY",1084,7,9,0,"N",0,79,0,11,0,32
2903099,2008,5,18,7,1247,1240,1548,1535,"AA",1652,"N3ALAA",181,175,148,13,7,"MIA","LGA",1097,7,26,0,"N",0,NA,NA,NA,NA,NA
6199563,2008,11,2,7,1842,1645,231,25,"WN",3149,"N724SW",289,280,260,126,117,"LAS","PHL",2176,7,22,0,"N",0,0,0,12,0,114
6544523,2008,12,28,7,1032,1020,1234,1230,"WN",3228,"N292WN",62,70,43,4,12,"LAS","PHX",256,4,15,0,"N",0,NA,NA,NA,NA,NA
3101777,2008,6,17,2,2006,1835,2230,1957,"XE",2116,"N14116",204,142,133,153,91,"IAH","COS",809,7,64,0,"N",0,0,0,79,0,74
774640,2008,2,7,4,1840,1810,2116,2054,"OO",3880,"N463SW",96,104,80,22,30,"OAK","SLC",588,7,9,0,"N",0,0,0,0,0,22
3516425,2008,6,18,3,2308,1620,142,1855,"AA",1963,"N052AA",154,155,129,407,408,"FLL","SJU",1046,6,19,0,"N",0,0,0,0,0,407
5854271,2008,10,29,3,1207,1140,1350,1330,"AA",1457,"N576AA",163,170,149,20,27,"RDU","DFW",1062,5,9,0,"N",0,0,0,0,0,20
5705480,2008,10,8,3,1544,1500,1644,1551,"EV",5065,"N825AS",120,111,88,53,44,"ATL","XNA",589,5,27,0,"N",0,10,0,9,0,34
133947,2008,1,7,1,1753,1543,1832,1554,"YV",7305,"N570ML",99,71,53,158,130,"MBS","ORD",222,29,17,0,"N",0,0,0,158,0,0
4252432,2008,8,8,5,1117,1045,1337,1305,"WN",3057,"N294WN",140,140,130,32,32,"PBI","BWI",883,3,7,0,"N",0,0,0,0,0,32
3103205,2008,6,14,6,1742,1715,1840,1830,"XE",2200,"N12946",58,75,44,10,27,"IAH","DFW",224,4,10,0,"N",0,NA,NA,NA,NA,NA
2163027,2008,4,18,5,1447,1436,1535,1527,"HA",260,"N476HA",48,51,32,8,11,"HNL","ITO",216,4,12,0,"N",0,NA,NA,NA,NA,NA
4567022,2008,8,17,7,2157,2145,2210,2149,"EV",4495,"N708EV",73,64,41,21,12,"ATL","VPS",264,8,24,0,"N",0,0,0,9,0,12
4356853,2008,8,13,3,1144,1103,1410,1259,"XE",2202,"N16510",146,116,76,71,41,"CLT","EWR",529,19,51,0,"N",0,0,0,30,0,41
5092329,2008,9,17,3,1136,1130,1427,1434,"US",700,"N456UW",111,124,96,-7,6,"ORD","PHL",678,3,12,0,"N",0,NA,NA,NA,NA,NA
2049043,2008,4,5,6,1140,1133,1324,1309,"US",160,"N628AW",104,96,69,15,7,"LAS","SJC",386,6,29,0,"N",0,7,0,8,0,0
5127468,2008,9,26,5,1057,1050,1230,1230,"DL",1799,"N6708D",273,280,242,0,7,"ATL","SNA",1919,13,18,0,"N",0,NA,NA,NA,NA,NA
6733302,2008,12,1,1,1816,1525,1828,1545,"WN",3031,"N461WN",72,80,58,163,171,"SLC","LAS",368,3,11,0,"N",0,0,0,0,0,163
151711,2008,1,2,3,1825,1650,2015,1836,"OH",5676,"N936CA",110,106,75,99,95,"DCA","BOS",399,14,21,0,"N",0,95,0,4,0,0
6537878,2008,12,26,5,2150,2120,14,2350,"WN",2655,"N303SW",84,90,70,24,30,"DEN","MCI",533,4,10,0,"N",0,0,0,0,0,24
579781,2008,1,3,4,1330,1110,1619,1330,"CO",478,"N18220",289,260,247,169,140,"IAH","SFO",1635,4,38,0,"N",0,0,0,169,0,0
3686875,2008,7,27,7,817,730,838,750,"WN",1856,"N403WN",81,80,65,48,47,"PIT","MDW",402,4,12,0,"N",0,47,0,1,0,0
1502444,2008,3,4,2,1112,1015,1245,1142,"EV",4194,"N871AS",93,87,71,63,57,"LEX","ATL",303,15,7,0,"N",0,57,0,6,0,0
183512,2008,1,9,3,937,930,1106,1055,"OO",6467,"N718SK",89,85,72,11,7,"LAX","SMF",373,4,13,0,"N",0,NA,NA,NA,NA,NA
3039700,2008,6,16,1,1627,1620,1730,1720,"WN",286,"N447WN",63,60,48,10,7,"BWI","ISP",220,4,11,0,"N",0,NA,NA,NA,NA,NA
1431178,2008,3,7,5,1807,1428,1859,1519,"UA",1298,"N924UA",112,111,78,220,219,"PIT","ORD",412,11,23,0,"N",0,0,0,5,0,215
4458843,2008,8,30,6,1315,1304,1842,1833,"UA",144,"N443UA",207,209,186,9,11,"DEN","BWI",1491,5,16,0,"N",0,NA,NA,NA,NA,NA
1415281,2008,3,24,1,1624,1547,1837,1809,"UA",570,"N346UA",73,82,52,28,37,"ORD","CLE",316,3,18,0,"N",0,0,0,0,0,28
4732656,2008,8,8,5,1014,955,1250,1220,"AA",1041,"N4WSAA",276,265,244,30,19,"ORD","SJC",1829,4,28,0,"N",0,19,0,11,0,0
2374690,2008,4,5,6,1122,1110,1305,1254,"DL",1599,"N933DL",103,104,77,11,12,"ATL","RSW",515,4,22,0,"N",0,NA,NA,NA,NA,NA
